FILENAME,ID,TRANSCRIPT,large-v2
C033R_JJEE_NEUTRO_LIBRE,C033R_JJEE,"Sábado en la tarde, Alberto salió del trabajo y se fue para una discoteca que se llamaba: ni jefe ni reloj. Ya adentro en la discoteca se encontró con Mario y un grupo de mujeres que reían y aplaudían las ocurrencias de Mario. En un rincón de la discoteca, descubrió a su novia Érica, le preguntó que si le gustaba la música ella de lijo que por supuesto; la invitó a que lo acompañara a la pista, aunque estaba ella muy cansada lo acompañó a la pista. Ya de regreso a la casa, muy cansado, sudoroso se quedó dormido. "," Sábado en la tarde, Alberto salió del trabajo y se fue para una discoteca, que se llamaba Ni jefe ni reloj. Ya adentro en la discoteca se encontró con Mario y un grupo de mujeres que reían y aplaudían las ocurrencias de Mario. En un rincón de la discoteca descubrió a su novia Erika. Le preguntó que si le gustaba la música. Ella le dijo que por supuesto. La invitó a que lo acompañara a la pista. Aunque estaba ella muy cansada, lo acompañó a la pista. Ya de regreso a la casa, muy cansado, muy sudoroso, se quedó a dormir."
C034_ADV_NEUTRO_LIBRE,C034_ADV,"La noche recién comenzaba, la noche recién comenzaba, Alberto salió del trabajo y se fue para donde los amigos y cuando cruzó la calle vio el aviso de la discoteca que decía: ni jefe ni reloj. Se puso muy contento y al entrar las luces lo lo encandilaron, digámoslo así, y había mucha gente y a lo lejos vio a su novia Elsa que lo esperaba en una silla, las mujeres reían a carcajadas y y por las ocurrencias de su amigo Mario. Y de lejos Alberto le hizo señas a Elsa que si le gustaba la música, ella le dijo que por supuesto y ella sal que, él la invitó a que salieran a la pista, ella olvidó su cartera en la silla y y él llegó a su casa, muy sudoroso no se qué, y se acostó, se acostó me parece que fue que dijo así. "," La noche recién comenzaba. La noche recién comenzaba. Alberto salió del trabajo y se fue para donde los amigos. Y cuando cruzó la calle, vio el aviso de la discoteca que decía, ni jefe ni reloj. Se puso muy contento y al entrar, las luces lo encandilaron, digámoslo así, y había mucha gente. Y a lo lejos vio a su novia Elsa que lo esperaba en una silla. Las mujeres le dían acarcajadas y por las ocurrencias de su amigo Mario. Y de lejos, Alberto le hizo señas a Elsa que si le gustaba la música, ella le dijo que por supuesto. Y ella, él la invitó a que salieran a la pista. Ella olvidó la cartera en la silla y él llegó a su casa muy sudoroso, no sé qué, y se acostó. Se acostó, me parece que fue que dijo así."
C035_JRPA_NEUTRO_LIBRE,C035_JRPA,"Bueno, Alberto estaba contento de sus fines de semana, para ir a encontrarse con sus amigos. Llegó a una discoteca, cuyo cartel decía: sin jefe y sin reloj, allí vio que muchas jóvenes se reían con su amigo Mario que imitaba muchos personajes. Luego entró a la discoteca y escuchó su música favorita a lo lejos recono detrás de la silla reconoció a su novia Elsa y la invitó para que fueran a bailar, Elsa accedió pero se olvidó de su cartera en la silla, Alberto volvió y se fueron y ya muy sudoroso llego a su ap llegó a su apartamento con el calor y el sudor se quedó dormido. ", bueno Alberto estaba contento de sus fines de semana para ir a encontrarse con sus amigos llegó a una discoteca cuyo cartel decía sin jefe y sin reloj allí vio que muchas jóvenes se reían con su amigo Mario que invitaba muchos personajes luego entró a la discoteca y escuchó su música favorita a lo lejos detrás de la silla reconoció a su novia Elsa y la invitó para que fueran a bailar Elsa accedió pero se olvidó de su cartera en la silla Alberto volvió y se fueron y ya muy sudoroso llegó a su apartamento con el calor y el sudor se quedó dormido
C036_GGG_NEUTRO_LIBRE,C036_GGG,"Bueno entonces era domingo en la noche Alberto se se encontraba en en su casa se encontraba en su casa luego salió para la discoteca, salió para la discoteca en donde estaba haciendo mucho calor, se sentía muy sudoroso, se encandilado por las luces y allí se encontró con sus con sus amigos, allí encontró a Mario que también estaba contando chistes que era muy gracioso estaba haciéndoles reír y también encontró a su novia Elsa con quien siguió departiendo en donde luego  bailaron. Él empezó a cantar una canción que le gustaba no se acordaba de la letra ella le ayudó y luego él ella cansada no nono quería seguir bailando y luego él ya regresó a su casa, ya muy cansado y luego ya se durmió. "," Bueno, entonces, era domingo en la noche, Alberto se encontraba en su casa, luego salió a la discoteca, salió para la discoteca, donde estaba haciendo mucho calor, se sentía muy sudoroso, encandilado por las luces, y allí se encontró con sus amigos, allí encontró a Mario, que también estaba contando chistes, que era muy gracioso, estaba haciéndoles reír, y también encontró a su novia Elsa, con quien siguió departiendo, donde luego bailaron, él empezó a cantar una canción que le gustaba, no se acordaba de la letra, ella le ayudó, y luego ella cansada, no quería seguir bailando, y luego él ya regresó a su casa, ya muy cansado, y luego ya se durmió."
C037_BFL_NEUTRO_LIBRE,C037_BFL,"Alberto salió de su trabajo pensó que pues con una frase algo así como gracias a dios por los fines de semana. Le alegraba que iba ir a encontrarse son sus amigos en la discoteca y el nombre de la discoteca cuando lo vio que es: ni ni jefe ni reloj, le produjo el mismo buen humor en otras ocasiones. Cuando entró se sintió acalorado y sudoroso y vio a su amigo Mario en la barra  charlando con un grupo de muchachas y ellas se reían perma pues continuamente con las cosas que él decía y los personajes que representaba. Buscó entre la gente y vio sentada en una silla a su novia Elsa se le arrimó por detrás y le preguntó que si le gustaba la música y ella le respondió que por supuesto  él le… Ella se estaba con sueño pero a pesar de tener sueño aceptó por darle gusto a Alberto levantarse para bailar  porque él le dijo que había  que había que disfrutar la música, entonces se levantaron a bailar y dice allí que como de costumbre a ella se le olvidó su cartera en la silla. La canción que estaban tocando a Alberto le gustaba mucho y Elsa le aco le ayudó a recordar la letra, después salieron y al llegar a la casa se sintió sudoroso, cansado y se quedó dormido. "," Alberto salió de su trabajo, pensó que pues con una frase algo así como gracias a Dios por los fines de semana le alegraba que iba a ir a encontrarse con sus amigos en la discoteca y el nombre de la discoteca cuando lo vio que es ni jefe ni reloj le produjo el mismo buen humor que en otras ocasiones. Cuando entró se sintió acalorado y sudoroso y vio a su amigo Mario en la barra charlando con un grupo de muchachas y ellas se reían continuamente las cosas que él decía y los personajes que representaba buscó entre la gente y vio sentado en una silla a su novia Elsa se le arrimó por detrás y le preguntó que si le gustaba la música y ella le respondió que por supuesto ella estaba con sueño pero a empezar de tener sueño aceptó por darle gusto a Alberto levantarse para bailar porque le dijo que había que disfrutar la música entonces se levantaron a bailar y dice allí que como de costumbre a ella se le olvidó su cartera en la silla la canción que estaban tocando a Alberto le gustaba mucho y Elsa le ayudó a recordar la letra después salieron y al llegar a la casa se sintió sudoroso, cansado y se quedó dormido"
C040_NELC_NEUTRO_LIBRE,C040_NELC,"Bueno, Alberto salió de la empresa, ya cansado,  vea ya se me olvidó. Cansado se dirigió hacia un hacia una, no, no. Hacia se fue caminando hacia la discoteca y ya miró de lejos que vio el cartel y eufórico entró a ella. Ya en un en la cerquita en la barra vio un grupo de amigo, donde estaba Mario contandocontando, inventando personajes y ya de lejos miró a su novia Elsa que estaba allí y ya la llamó y le pidió que que la acompañara, que lo acompañara a bailar a la pista, después de que le insistió que lo acompañara a la pista a bailar, después de que oyó su su canción preferida, se puso eufórico al escucharla y al cantarla y Elsa le ayudó a recordar la letra de ella; bailaron y ya luego sud se puso muy sudoroso después de baibailando se volvió muy sudoroso, ya de ahí se fueron a la casa y y ya cansado y y muy sudoroso también ya se quedó dormido. "," Alberto salió de la empresa cansado, se dirigió hacia la discoteca, y ya miró de lejos, que vio el cartel, y eufórico entró a ella, ya en la cerquita de la barra, vio un grupo de amigos, donde estaba Mario contando, inventando personajes, y ya de lejos miró a su novia Elsa, que estaba allí, y ya la llamó, y le pidió que lo acompañara a bailar a la pista, después de que le insistió que lo acompañara a la pista a bailar, después de que oyó su canción preferida, se puso eufórico al escucharla, y a cantarla, y Elsa le ayudó a recortar la letra, de ella bailaron, y ya luego se puso muy sudoroso, después de bailando se volvió muy sudoroso, y ya de ahí se fueron a la casa, y ya cansado y muy sudoroso también, ya se quedó dormido."
C042_MHL_NEUTRO_LIBRE,C042_MHL,"Alberto se dirigió a una discoteca, donde había buena música y era como algo chistoso y alegre y vio un aviso que le gustó y le hacía bromas a los amigos al ingresar allá, se encontró con un amigo Mario y reconoció dentro de ese lugar a Elsa su novia y él empezó como a cantar y no recordaba bien la letra y ella le ayudaba a recordar la letra de la canción. Luego que pasó como la música se retiró... porque ya estaba como cansado y su y sudoroso y se dedicó a descansar. "," Alberto se dirigió a una discoteca donde había buena música y era como algo chistoso y alegre y vio un aviso que le gustó y le hacía bromas a los amigos al ingresar allá. Se encontró con un amigo Mario y reconoció dentro de ese lugar a Elsa, su novia. Y él empezó como a cantar y no recordaba bien la letra y ella le ayudaba a recordar la letra de la canción. Luego que pasó como la música, se retiró porque ya estaba como cansado y sudoroso y se dedicó a descansar."
C044_DAJ_NEUTRO_LIBRE,C044_DAJ,"La noche comenzaba y Alberto estaba eufórico de gracias a dios porque era el fin de semana y podía relajarse, al lado cerca a la casa había una discoteca donde sus amigos esperaban al cruzar al cruzar la calle para la discoteca vio el letrero que decía: ni jefe ni reloj. Al lado del bar de entrar a la discoteca al lado del bar habría había un grupo de de mujeres que se que se divertían y se reían de las cosas que y de los personajes que inventaba Mario, uno de un amigo de Alberto, estando allí en el bar Alberto reconoce a su novia de nombre Elsa y le pregunta que si la música le gustó, le gustaba y ella dijo que sí y Alberto una de las canciones favoritas y comenzó a cantarla y Elsa le ayudaba, que buen equipo. La invitó a bailar a la pista y cuando ella se decidió ella se olvidó del bolso, se olvidó del bolso. Disfrutaron el pues la el baile y después de eso Alberto se fue para su casa muy sudoroso y cansado y se quedó dormido. "," La noche comenzaba y Alberto estaba eufórico, gracias a Dios, porque era el fin de semana y podía relajarse. Al lado, cerca de la casa, había una discoteca donde sus amigos lo esperaban. Al cruzar la calle para la discoteca, vi un letrero que decía, ni jefe ni reloj. Al lado del bar, al entrar a la discoteca, al lado del bar habría un grupo de mujeres que se divertían y se reían de las cosas que inventaba Mario, un amigo de Alberto. Estando allí en el bar, Alberto reconoce a su novia, de nombre Elsa, y le pregunta que si la música le gustaba. Ella dijo que sí. Alberto le escuchaba una de las canciones favoritas y comenzó a cantarla y él se la ayudaba. Qué buen equipo. La invitó a bailar a la pista y cuando ella se decidió, ella se olvidó del bolso. Disfrutaron el baile y después de eso Alberto se fue para su casa, muy sudoroso y cansado, y se quedó dormido."
C045_LARE_NEUTRO_LIBRE,C045_LARE,"Alberto se alegró mucho porque iba a empezar el fin de semana, se dirigió a un caféque se llama que ni tiempo ni reloj, en el encontró varios de sus amigos y a otro amigo que se llama Mario que también estaba con unas amigas. Después detalló bien y se encontró con Elsa su novia, y la invitó a disfrutar pues de de la música y del ambiente de de la discoteca; le preguntó que si le gustaba la música, ella tenía un poco de sueño, pero en fin la invitó luego a bailar; y posteriormente ella olvidó su cartera como lo hace siempre, dice el cuento pero finalmente pues bailaron y descansaron. "," Alberto se alegró mucho porque iba a empezar el fin de semana, se dirigió a un café que se llama que ni tiempo ni reloj, en él encontró varios de sus amigos y a otro amigo que se llama Mario, que también estaba con unas amigas, después detalló bien y se encontró con Elsa su novia y la invitó a disfrutar de la música y del ambiente de la discoteca, le preguntó que si le gustaba la música, ella tenía un poco de sueño, pero en fin, la invitó luego a bailar y posteriormente ella olvidó su cartera, como lo hace siempre dice el cuento, pero finalmente bailaron y descansaron."
C046_GGC_NEUTRO_LIBRE,C046_GGC,"La noche apena empezaba, Alberto se sentía eufórico, se dirigió a un bar llamando Sin reloj y sin jefe; allá se encontró con los amigos, entre ellos Mario que estaba reunido con unas muchachas que disfrutaban mucho de sus ocurrencias, de las imitaciones que hacía. Después Alberto distinguió a su no novia Elsa y le preguntó que si le gustaba la música  para que compartiera con él y fueran a bailar a la pista, y ella como siempre por ir a bailar con Alberto, dejó el bolso olvidado en una silla. Disfrutaron la música y luego se fueron para la casa a descansar y durmieron muy bien… Ya. "," La noche apenas empezaba. Alberto se sentía eufórico, se dirigió a un bar llamado Sin Reloj y Sin Jefe. Allá se encontró con los amigos, entre ellos Mario, que estaba reunido con unas muchachas que disfrutaban mucho de sus ocurrencias, de las imitaciones que hacía. Después Alberto distinguió a su novia Elsa y le preguntó que si le gustaba la música, para que compartiera con él y fueran a bailar a la pista. Y ella como siempre, por ir a bailar con Alberto, dejó el bolso olvidado en una silla. Disfrutaron la música y luego se fueron para la casa a descansar y durmieron muy bien. Subtítulos realizados por la comunidad de Amara.org"
C047_ISV_NEUTRO_LIBRE,C047_ISV,"Era el comienzo de la noche Alberto Alberto le parecía el el lo mejor del fin de semana, en la discoteca lo esperaban sus amigos, al cruzar la calle leyó en un cartel el nombre de la discoteca: ni jefe ni reloj, esto lo divertía muchísimo. Al llegar a la discoteca lo encandilaron las luces, se sentía un poco acalorado y sudoroso y vio en el bar un grupo de muchachas que reía con las bromas de Mario que inventaba personajes, luego, vio a su novia Elsa que lo esperaba en una silla, le preguntó desde atrás si le gustaba la canción, ella le dijo que sí a pesar de que se encontraba algo cansada, luego fueron a bailar, sonó su canción que le gustaba muchísimo, ella le ayudó a recordar las letras y finalmente ya de regreso a casa, cansado, se durmió. No más. "," Era el comienzo de la noche. Alberto. Alberto le parecía lo mejor del fin de semana. En la discoteca lo esperaban sus amigos. Al cruzar la calle leyó en un cartel el nombre de la discoteca. Ni jefe ni reloj. Esto lo divertía muchísimo. Al llegar a la discoteca lo encandilaron las luces. Se sentía un poco acalorado y sudoroso. Y vio en el bar un grupo de muchachas que reía con las bromas de Mario que inventaba personajes. Luego vio a su novia Elsa que lo esperaba en una silla. Le preguntó desde atrás si le gustaba la canción. Ella le dijo que sí a pesar de que se encontraba algo cansada. Luego fueron a bailar, sonó su canción que le gustaba muchísimo. Ella le ayudó a recordar las letras. Y finalmente ya de regreso a casa, cansado, se durmió."
C048_JLGC_NEUTRO_LIBRE,C048_JLGC,"Se trata de la asistencia de Alberto a la discoteca de su preferencia, donde, allí, curiosamente se había un un cartel que decía ni reloj ni jefe o ni jefe ni reloj. Cuando él ingresó vio entre todos los presentes que allí se encontraba su novia Elsa, Elsa era su novia a quien de inmediato invitó a bailar a pesar de lo sudoroso que él se encontraba. Elsa siempre tan complaciente con él, salió a disfrutar del baile y después de escuchar su canción favorita, finalmente él se sintió muy contento una vez más porque era lo que siempre acostumbraba hacer cuando asistía a la discoteca esa discoteca. Después de comerse un dulce… ¿un dulce? No eso fue en anterior cuento.Después de terminar el baile, salió con ella y se finalmente terminó dormido en los brazos de ella. "," Se trata de la asistencia de Alberto a la discoteca de su preferencia, donde allí, curiosamente había un cartel que decía, ni reloj, ni jefe, o ni jefe ni reloj. Cuando él ingresó, vio entre todos los presentes que allí se encontraba su novia Elsa. Elsa era su novia a quien de inmediato invitó a bailar, a pesar de los doloros que él se encontraba. Elsa, siempre tan complaciente con él, salió a disfrutar del baile y después de escuchar su canción favorita, finalmente él se sintió muy contento una vez más, porque era lo que siempre acostumbraba hacer cuando asistía a esa discoteca. Después de comerse un dulce... ¿Un dulce? No, eso fue un anterior cuento. Después de terminar el baile, salió con ella y finalmente terminó dormido en los brazos de ella."
C049_MLLR_NEUTRO_LIBRE,C049_MLLR,"Alberto salió de la casa iba a dos a unas cuadras, lo estaban esperando sus amigos en una discoteca, él atraviesa la calle, se encuentra con un letrero que dice ni jefe ni reloj, entra en la discoteca pero cuando entra empieza a sentir como mucho calor sudaba mucho y encontró en la barra a Mario su amigo, haciendo reír a unas amigas a muchachas que disfrutaban pues de de su conversación. Y se pone a buscar por entre toda la multitud y encuentra a su novia Elsa, se arrima a ella pero Elsa está como muy cansada, quiere regresarse ya a la casa, sin embargo pues como que la convenció y en esas ya pusieron musiquita. A él se le olvidó la letra de la le de la música entonces Elsa le ayudó a recordarlo; luego Elsa dejó el bolso, regresaron por él y ya s fueron para la casa, cuando el llegó a la casa estaba todo sudoroso. ",
C050_BOLR_NEUTRO_LIBRE,C050_BOLR,"A contar. Bueno se trata de la historia de Alberto quien era, supongo, un empleado, terminaba el fin de semana y estaba feliz porque se podía ir a relajarse con sus compañeros a una discoteca. Llegó allá y encontró un letrero que le encantaba que decía sin jefe y sin reloj; al entrar se sintió sudoroso, con calor, él vio un grupo de de jóvenes, de muchachas jóvenes que se reían sin cesar desde la parte interna de la discoteca. Entró e identificó a su novia, fue donde ella, la invitó a bailar, a pesar de que ella estaba muy cansada le aceptó, él escuchó su canción preferida y ella le ayudó a recordar la letra, luego él se fue para su casa y ya relajado se quedó dormido. "," ¿Puede comenzar? A contar. Bueno, se trata de la historia de Alberto, quien era, supongo, un empleado, terminaba el fin de semana y estaba feliz porque se podía ir a relajarse con sus compañeros a una discoteca, llegó allá y encontró un letrero que le encantaba que decía, sin jefe y sin reloj. Al entrarse, se sintió sudoroso, con calor, vio un grupo de jóvenes, de muchachas jóvenes, que se reían sin cesar desde la parte interna de la discoteca, entró, identificó a su novia, fue donde ella la invitó a bailar, a pesar de que ella estaba muy cansada, le aceptó, él escuchó su canción preferida y ella le ayudó a recordar la letra, luego él se fue para su casa, y ya relajado, se quedó dormido."
C051_RAH_NEUTRO_LIBRE,C051_RAH,"Bueno, Alberto pues se encontraba como muy eufórico y con ganas de ir a la discoteca pero era por por eso se encontraba eufórico porque iba para la discoteca, pues supuestamente era que se iba a encontrar con su novia allá, porque llegó y estando en la discoteca todo contento vio que bromeaban allá unos amigos, una gente con con muchachas y todo eso y en esas vio a su novia también allá y entonces le hizo señas si quería bailar, ella le aceptó, salieron a la pista, ella olvidó su cartera, la dejó en la silla. Bueno, él muy contento, empezó supongo a tararear la canción y la muchacha empezó a a recordarle varias letras que de pronto él no se acordaba y muy contentos ya se fue él para la casa ya de regreso a su casa y muy contento porque había pasado un rato sabroso y con su novia y del cansancio se quedó dormido. "," Bueno, Alberto pues se encontraba como muy eufórico con ganas de ir a la discoteca. Por eso se encontraba eufórico, porque iba para la discoteca. Pues supuestamente era que se iba a encontrar con su novia, porque llegó y estando en la discoteca, todo contento, vio que bromeaban unos amigos, una gente con muchachas y todo eso, y en esas vio a su novia también, entonces le hizo señas si quería bailar. Ella le aceptó, salieron a la pista, ella olvidó su cartera, la dejó en la silla. Bueno, él muy contento, empezó supongo a tararear la canción y la muchacha empezó a recordarle varias letras que de pronto él no se acordaba. Y muy contentos ya se fue él para la casa, ya de regreso a su casa, y muy contento porque había pasado un rato sabroso con su novia, y el cansancio se quedó dormido."
